fort_id,name_primary,alt_names,state_territory,state_full_name,location_text,fort_type,nationality,dates_raw,earliest_year,latest_year,source_url,source_section,description_raw,entry_raw,other_attributes,scraped_at
2793,Fort St. George,Kasilof River Post|Fort Kussilof|Fort Georgiyevsk,AK,Alaska,Kasilof,trading post,Russia,(1786 - unknown),1786,1786,https://www.northamericanforts.com/West/ak.html,West,"A Russian trading post located at the mouth of the Kasilof River, built by the Lebedef - Lastochkin Company. The Russian-American Company took over in 1799. It was burned down sometime before the Americans took possession of Alaska in 1867. Also called Kasilof River Post and Fort Kussilof . In 1817 it was known as Fort Georgiyevsk , probably rebuilt at that time with a defensive earthwork.","Fort St. George (1786 - unknown), Kasilof - A Russian trading post located at the mouth of the Kasilof River, built by the Lebedef - Lastochkin Company. The Russian-American Company took over in 1799. It was burned down sometime before the Americans took possession of Alaska in 1867. Also called Kasilof River Post and Fort Kussilof . In 1817 it was known as Fort Georgiyevsk , probably rebuilt at that time with a defensive earthwork.",,2025-11-30 02:28:29
2801,Fort Stikine,Fort Highfield|Fort Durham (2)|Redoubt St. Dionysius,AK,Alaska,near Wrangell,redoubt,Russia,(1840 - 1849),1840,1849,https://www.northamericanforts.com/West/ak2.html,West,"A Hudson's Bay Co. post at Point Highfield, about four miles up from the mouth of the Stikine River. Also (or later) called Fort Highfield , and was erroneously called Fort Durham (2) in some British reports. Originally this was the Russian Redoubt St. Dionysius (1834 - 1840), a log-stockaded blockhouse which was built to keep the Hudson's Bay Company out of the area. It was handed over to the British in 1840 on a ten-year lease. Fort Stikine was transferred to the Hudson's Bay Company from the Russian American Fur Company on a ten-year lease in 1839. James Douglas received possession of Stikine, located near the mouth of the Stikine River, in June 1840. In April 1842, surgeon and clerk in charge of Stikine, John McLoughlin Jr. was murdered at the post by HBC servant Urbain Heroux. Stikine was closed in 1849 and trade in the region was carried on by HBC coasting vessels based at Fort Victoria (BC).","Fort Stikine (1840 - 1849), near Wrangell - A Hudson's Bay Co. post at Point Highfield, about four miles up from the mouth of the Stikine River. Also (or later) called Fort Highfield , and was erroneously called Fort Durham (2) in some British reports. Originally this was the Russian Redoubt St. Dionysius (1834 - 1840), a log-stockaded blockhouse which was built to keep the Hudson's Bay Company out of the area. It was handed over to the British in 1840 on a ten-year lease. Fort Stikine was transferred to the Hudson's Bay Company from the Russian American Fur Company on a ten-year lease in 1839. James Douglas received possession of Stikine, located near the mouth of the Stikine River, in June 1840. In April 1842, surgeon and clerk in charge of Stikine, John McLoughlin Jr. was murdered at the post by HBC servant Urbain Heroux. Stikine was closed in 1849 and trade in the region was carried on by HBC coasting vessels based at Fort Victoria (BC).",,2025-11-30 02:28:30
2815,Fort Suvarov,Fort Naknek,AK,Alaska,Naknek,blockhouse,Russia,(1830's),1830,1830,https://www.northamericanforts.com/West/ak3.html,West,"A Russian trading post with a stockaded blockhouse, also called Fort Naknek .","Fort Suvarov (1830's), Naknek - A Russian trading post with a stockaded blockhouse, also called Fort Naknek .",,2025-11-30 02:28:31
2804,Fort Taku,Fort Durham (1)|NOTE:,AK,Alaska,Taku Harbor,blockhouse,,(1840 - 1843),1840,1843,https://www.northamericanforts.com/West/ak2.html,West,"A Hudson's Bay Co. 150-foot square stockaded trading post, with two octagonal blockhouses at the corners, officially called Fort Durham (1) . Located at the extreme northeast corner of Taku Harbor, on the eastern side of the outlet for Taku Lake. Abandoned for Fort Victoria, BC, due to poor economic conditions. NOTE: Stockade Point, at the southern entrance to Taku Harbor, was named by the Americans in 1869 on the wrong assumption that Fort Taku was once there. (thanks to Wallace Olson, of Heritage Research, for providing info)","Fort Taku (1840 - 1843), Taku Harbor - A Hudson's Bay Co. 150-foot square stockaded trading post, with two octagonal blockhouses at the corners, officially called Fort Durham (1) . Located at the extreme northeast corner of Taku Harbor, on the eastern side of the outlet for Taku Lake. Abandoned for Fort Victoria, BC, due to poor economic conditions. NOTE: Stockade Point, at the southern entrance to Taku Harbor, was named by the Americans in 1869 on the wrong assumption that Fort Taku was once there. (thanks to Wallace Olson, of Heritage Research, for providing info)",,2025-11-30 02:28:30
2797,Fort Tongass,,AK,Alaska,Tongass Island,fort,United States,(1868 - 1870),1868,1870,https://www.northamericanforts.com/West/ak2.html,West,An American military fort built here one month before Fort Wrangel.,"Fort Tongass (1868 - 1870), Tongass Island - An American military fort built here one month before Fort Wrangel.",,2025-11-30 02:28:30
2800,Fort Wrangel,Wrangell|Wrangell Post,AK,Alaska,"Wrangell, Wrangell Island",fort,United States,"(1868 - 1870, 1874 - 1877, 1898 - 1900)",1868,1900,https://www.northamericanforts.com/West/ak2.html,West,"An American military fort. The original Russian spelling was later changed to Wrangell . The British Hudson's Bay Co. Wrangell Post (1898 - 1901) was also here. Wrangell post was established in 1898 on Wrangell Island, Alaska as a means of securing business for the HBC's steamers. The HBC had previously established a presence on Wrangell Island in 1866, but by the following year operations were ceased. In 1899 Wrangell was closed and a local merchant acted as the HBC's agent in the region until circa 1901.","Fort Wrangel (1868 - 1870, 1874 - 1877, 1898 - 1900), Wrangell, Wrangell Island - An American military fort. The original Russian spelling was later changed to Wrangell . The British Hudson's Bay Co. Wrangell Post (1898 - 1901) was also here. Wrangell post was established in 1898 on Wrangell Island, Alaska as a means of securing business for the HBC's steamers. The HBC had previously established a presence on Wrangell Island in 1866, but by the following year operations were ceased. In 1899 Wrangell was closed and a local merchant acted as the HBC's agent in the region until circa 1901.",,2025-11-30 02:28:30
2773,Fort Yukon,,AK,Alaska,Fort Yukon,blockhouse,United States,"(1847 - 1869, 1897 - 1898)",1847,1898,https://www.northamericanforts.com/West/ak.html,West,"Originally a Hudson's Bay Co. post, composed of three log buildings within a 100-foot square stockade, and a blockhouse in each corner. The Russians allowed (or did not fully realize) the presence of the British in this area, but the Americans came in 1869 and ordered them out. The HBC had already rebuilt the fort one mile away in 1864 due to erosion problems. The U.S. Army reoccupied the site in 1897 to help local miners. Fort Yukon was established on the Yukon River, near its junction with the Porcupine (Rat) River in present-day Alaska in 1847. In the 1850's Fort Yukon was maintained as the basis for HBC operations west of the Mackenzie Mountains. Fort Yukon was rebuilt in 1864. In 1867 Alaska was purchased by the United States of America; subsequently, Fort Yukon was moved 70 miles higher up the Yukon River out of American territory. The HBC built a post at this location and renamed it Rampart House.","Fort Yukon (1847 - 1869, 1897 - 1898), Fort Yukon - Originally a Hudson's Bay Co. post, composed of three log buildings within a 100-foot square stockade, and a blockhouse in each corner. The Russians allowed (or did not fully realize) the presence of the British in this area, but the Americans came in 1869 and ordered them out. The HBC had already rebuilt the fort one mile away in 1864 due to erosion problems. The U.S. Army reoccupied the site in 1897 to help local miners. Fort Yukon was established on the Yukon River, near its junction with the Porcupine (Rat) River in present-day Alaska in 1847. In the 1850's Fort Yukon was maintained as the basis for HBC operations west of the Mackenzie Mountains. Fort Yukon was rebuilt in 1864. In 1867 Alaska was purchased by the United States of America; subsequently, Fort Yukon was moved 70 miles higher up the Yukon River out of American territory. The HBC built a post at this location and renamed it Rampart House.",,2025-11-30 02:28:29
2780,Galena Post,,AK,Alaska,Galena,fort,United States,(1942 - 1945),1942,1945,https://www.northamericanforts.com/West/ak.html,West,A WWII Army post and airfield.,"Galena Post (1942 - 1945), Galena - A WWII Army post and airfield.",,2025-11-30 02:28:29
2766,Gulkana Post,,AK,Alaska,Gulkana,fort,United States,(1942 - 1945),1942,1945,https://www.northamericanforts.com/West/ak.html,West,A WWII Army post and airfield protecting the junction of the Richardson Highway and the Tok Cut-Off to the Alaska Highway.,"Gulkana Post (1942 - 1945), Gulkana - A WWII Army post and airfield protecting the junction of the Richardson Highway and the Tok Cut-Off to the Alaska Highway.",,2025-11-30 02:28:29
2806,Juneau Post,,AK,Alaska,Juneau,garrison,United States,(1942 - 1945),1942,1945,https://www.northamericanforts.com/West/ak2.html,West,A WWII Army garrison and airfield.,"Juneau Post (1942 - 1945), Juneau - A WWII Army garrison and airfield.",,2025-11-30 02:28:30
2813,Karluk Post,,AK,Alaska,"Karluk, Kodiak Island",trading post,Russia,(1786 - unknown),1786,1786,https://www.northamericanforts.com/West/ak3.html,West,A Russian trading post located at the mouth of the Karluk River.,"Karluk Post (1786 - unknown), Karluk, Kodiak Island - A Russian trading post located at the mouth of the Karluk River.",,2025-11-30 02:28:31
2789,McGrath Post,,AK,Alaska,McGrath,fort,United States,(1942 - 1945),1942,1945,https://www.northamericanforts.com/West/ak.html,West,A WWII Army post and airfield.,"McGrath Post (1942 - 1945), McGrath - A WWII Army post and airfield.",,2025-11-30 02:28:29
2786,Nome Post,Marks Army Airfield,AK,Alaska,Nome,battery,United States,(1941 - 1946),1941,1946,https://www.northamericanforts.com/West/ak.html,West,"A two-gun 6-inch naval gun battery was located one mile west of town near the end of Marks Army Airfield (present-day Nome Airport). The guns still exist, but the emplacement was damaged by the effects of nearby gold dredging operations. (info courtesy of Colt Denfeld of the Coast Defense Study Group)","Nome Post (1941 - 1946), Nome - A two-gun 6-inch naval gun battery was located one mile west of town near the end of Marks Army Airfield (present-day Nome Airport). The guns still exist, but the emplacement was damaged by the effects of nearby gold dredging operations. (info courtesy of Colt Denfeld of the Coast Defense Study Group)",,2025-11-30 02:28:29
2768,Northway Post,Reeve Field,AK,Alaska,Northway Junction,fort,United States,(1942 - 1945),1942,1945,https://www.northamericanforts.com/West/ak.html,West,A WWII Army post and airfield ( Reeve Field ) protecting the Alaska Highway.,"Northway Post (1942 - 1945), Northway Junction - A WWII Army post and airfield ( Reeve Field ) protecting the Alaska Highway.",,2025-11-30 02:28:29
2779,Nukluroyit Station,,AK,Alaska,near Tanana,trading post,United States,(1868 - unknown),1868,1868,https://www.northamericanforts.com/West/ak.html,West,An American trading post built by the Pioneer Company about 12 miles below the confluence of the Yukon and Tanana Rivers (on Station Island ?) It was the first American post on the Yukon River. The post was bought by the Parrott and Company around 1870. Possibly the same as Fort Adams above.,"Nukluroyit Station (1868 - unknown), near Tanana - An American trading post built by the Pioneer Company about 12 miles below the confluence of the Yukon and Tanana Rivers (on Station Island ?) It was the first American post on the Yukon River. The post was bought by the Parrott and Company around 1870. Possibly the same as Fort Adams above.",,2025-11-30 02:28:29
2802,Ozerskoye Redoubt,,AK,Alaska,Baranof Island,redoubt,Russia,(unknown - 1852),,,https://www.northamericanforts.com/West/ak2.html,West,A Russian blockhouse that was attacked and burned by Stikine Indians. Located about 16 miles south of Sitka at the outlet to Deep Lake.,"Ozerskoye Redoubt (unknown - 1852), Baranof Island - A Russian blockhouse that was attacked and burned by Stikine Indians. Located about 16 miles south of Sitka at the outlet to Deep Lake.",,2025-11-30 02:28:30
2818,Popof Island Post,,AK,Alaska,"Sand Point, Popof Island",battery,United States,(1942 - 1946),1942,1946,https://www.northamericanforts.com/West/ak3.html,West,A two-gun 6-inch naval gun battery still remains at the old Navy base runway. The HECP bunker still exists. (info courtesy of Colt Denfeld of the Coast Defense Study Group),"Popof Island Post (1942 - 1946), Sand Point, Popof Island - A two-gun 6-inch naval gun battery still remains at the old Navy base runway. The HECP bunker still exists. (info courtesy of Colt Denfeld of the Coast Defense Study Group)",,2025-11-30 02:28:31
2799,Portland Inlet Depot,,AK,Alaska,Hyder,fort,United States,(1896),1896,1896,https://www.northamericanforts.com/West/ak2.html,West,"A U.S. Army Corps of Engineers storehouse complex at Eagle Point. Four stone buildings were built to store supplies for the expedition to explore Portland Inlet and the surrounding area. At least two storehouses (#3 and #4) still exist. One was later used as a jail. These are the oldest masonry buildings in Alaska. Settlers and miners came to Hyder and Stewart , BC in 1898. Hyder was originally named Portland City .","Portland Inlet Depot (1896), Hyder - A U.S. Army Corps of Engineers storehouse complex at Eagle Point. Four stone buildings were built to store supplies for the expedition to explore Portland Inlet and the surrounding area. At least two storehouses (#3 and #4) still exist. One was later used as a jail. These are the oldest masonry buildings in Alaska. Settlers and miners came to Hyder and Stewart , BC in 1898. Hyder was originally named Portland City .",,2025-11-30 02:28:30
2772,Rampart House,,AK,Alaska,Old Rampart,fort,,(1869 - 1891),1869,1891,https://www.northamericanforts.com/West/ak.html,West,"A Hudson's Bay Co. post built on the Porcupine River to replace Fort Yukon. After a new boundary survey in 1890, the post had to be moved again. (see YUKON page) . Rampart House was established in the winter of 1869-1870 at the foot of the Upper Ramparts on the Porcupine River. Rampart House was built in response to the recognition that Fort Yukon was now located in American territory (Alaska was sold to the United States of America by Russia in 1867). In 1871 it was discovered that Rampart House was still located in American territory and it was abandoned. The HBC employees from Rampart House were sent to La Pierre's House (Yukon). In the fall of 1873, a small outstation was re-established as Rampart House to service the Draan'jik Gwich'in (Black River Indians). During the 1887-1888 season, it was again discovered that Rampart House was located within American territory, and in response the HBC burned the post buildings and erected new buildings twelve miles further up the Porcupine River. In 1889 a United States Coast and Geodetic Survey found that Rampart House was still 20 miles within American territory, and in 1890 the HBC again moved the post further up river. The last Rampart House, in Yukon Territory, was closed in 1893.","Rampart House (1869 - 1891), Old Rampart - A Hudson's Bay Co. post built on the Porcupine River to replace Fort Yukon. After a new boundary survey in 1890, the post had to be moved again. (see YUKON page) . Rampart House was established in the winter of 1869-1870 at the foot of the Upper Ramparts on the Porcupine River. Rampart House was built in response to the recognition that Fort Yukon was now located in American territory (Alaska was sold to the United States of America by Russia in 1867). In 1871 it was discovered that Rampart House was still located in American territory and it was abandoned. The HBC employees from Rampart House were sent to La Pierre's House (Yukon). In the fall of 1873, a small outstation was re-established as Rampart House to service the Draan'jik Gwich'in (Black River Indians). During the 1887-1888 season, it was again discovered that Rampart House was located within American territory, and in response the HBC burned the post buildings and erected new buildings twelve miles further up the Porcupine River. In 1889 a United States Coast and Geodetic Survey found that Rampart House was still 20 miles within American territory, and in 1890 the HBC again moved the post further up river. The last Rampart House, in Yukon Territory, was closed in 1893.",,2025-11-30 02:28:29
